"peak_id","gene_short_name","distance"
"chr14_67935250_67935732","Dock5",1677
"chr14_67940753_67941593","Dock5",7180
"chr14_68078629_68078897","Nefm",3692
"chr14_68083663_68085288","Nefm",0
"chr14_68101561_68102390","Nefm",0
"chr14_68123107_68123850","Nefm",0
"chr14_68124099_68125192","Nefm",0
"chr14_68493995_68494408","Adam7",2927
"chr14_68494837_68495609","Adam7",1726
"chr14_68628542_68628751","Adam28",0
"chr14_68654764_68656026","Adam28",0
"chr14_68660839_68662030","Adam28",4996
"chr14_69020869_69021217","Stc1",8071
"chr14_69023869_69024454","Stc1",4834
"chr14_69028670_69030458","Stc1",0
"chr14_69162501_69162964","Nkx2-6",8837
"chr14_69169750_69170022","Nkx2-6",1779
"chr14_69174272_69175332","Nkx2-6",0
"chr14_69176044_69176325","Nkx2-6",525
"chr14_69181682_69182140","Nkx2-6",6163
"chr14_69188013_69188498","Nkx3-1",2139
"chr14_69190168_69191104","Nkx3-1",0
"chr14_69199624_69199884","Nkx3-1",4961
"chr14_69231583_69232087","Slc25a37",9760
"chr14_69233439_69233930","Slc25a37",7917
"chr14_69235977_69236183","Slc25a37",5664
"chr14_69238054_69238524","Slc25a37",3323
"chr14_69241374_69241804","Slc25a37",43
"chr14_69243189_69243718","Slc25a37",0
"chr14_69250581_69250927","Slc25a37",0
"chr14_69252605_69253033","Slc25a37",0
"chr14_69253629_69254326","Slc25a37",0
"chr14_69691782_69692900","Loxl2",0
"chr14_69697139_69697361","R3hcc1",0
"chr14_69706450_69707747","R3hcc1",0
"chr14_69731740_69733857","Chmp7",0
"chr14_69740507_69741061","4930480K23Rik",0
"chr14_69741169_69741860","4930480K23Rik",0
"chr14_69763336_69763909","4930480K23Rik",0
"chr14_69767154_69768487","Tnfrsf10b",0
"chr14_69780359_69780701","Tnfrsf10b",0
"chr14_69783039_69783354","Tnfrsf10b",0
"chr14_69803710_69804370","Rhobtb2",0
"chr14_69804648_69805897","Rhobtb2",0
"chr14_69811272_69811570","Rhobtb2",5741
"chr14_69812732_69813901","Rhobtb2",7201
"chr14_69830178_69831181","Pebp4",9238
"chr14_69835305_69835582","Pebp4",4837
"chr14_69838213_69838475","Pebp4",1944
"chr14_69845065_69845354","Pebp4",0
"chr14_69852539_69853217","Pebp4",0
"chr14_69861037_69861758","Pebp4",0
"chr14_69862200_69862763","Pebp4",0
"chr14_69871591_69872261","Pebp4",0
"chr14_69873887_69874514","Pebp4",0
"chr14_69887559_69887758","Pebp4",0
"chr14_69888745_69889706","Pebp4",0
"chr14_69896815_69898223","Pebp4",0
"chr14_69902041_69902332","Pebp4",0
"chr14_69904001_69904497","Pebp4",0
"chr14_69905579_69906075","Pebp4",0
"chr14_69911366_69912487","Pebp4",0
"chr14_69912888_69913568","Pebp4",0
"chr14_69945940_69946592","Pebp4",0
"chr14_69961091_69961443","Pebp4",0
"chr14_69964841_69966122","Pebp4",0
"chr14_69977024_69977468","Pebp4",0
"chr14_69989127_69989797","Pebp4",0
"chr14_69994482_69995722","Pebp4",0
"chr14_70000531_70000897","Pebp4",0
"chr14_70008907_70009752","Pebp4",0
"chr14_70009875_70010385","Pebp4",0
"chr14_70020978_70021764","Pebp4",0
"chr14_70026483_70026836","Pebp4",0
"chr14_70031836_70032311","Pebp4",0
"chr14_70043825_70044403","Pebp4",0
"chr14_70055465_70056579","Pebp4",0
"chr14_70056795_70057379","Pebp4",0
"chr14_70063878_70064628","Pebp4",3991
"chr14_70066080_70066283","Pebp4",6193
"chr14_70067887_70068420","Pebp4",8000
"chr14_70074395_70075502","Egr3",1942
"chr14_70076455_70077457","Egr3",0
"chr14_70078353_70078806","Egr3",0
"chr14_70090902_70091355","Bin3",8789
"chr14_70096016_70096606","Bin3",3538
"chr14_70099682_70100524","Bin3",0
"chr14_70106314_70107447","Bin3",0
"chr14_70135215_70136289","Bin3",0
"chr14_70152863_70154038","Ccar2",0
"chr14_70158896_70159907","9930012K11Rik",0
"chr14_70160571_70161037","9930012K11Rik",1068
"chr14_70161852_70162508","Pdlim2",1709
"chr14_70167631_70168302","Pdlim2",0
"chr14_70169221_70169643","Pdlim2",0
"chr14_70173369_70174170","Pdlim2",0
"chr14_70176699_70176952","Pdlim2",0
"chr14_70177171_70177923","Pdlim2",0
"chr14_70179026_70179934","Sorbs3",533
"chr14_70181128_70181371","Sorbs3",0
"chr14_70191291_70192513","Sorbs3",0
"chr14_70195920_70196315","Sorbs3",0
"chr14_70203343_70203681","Sorbs3",0
"chr14_70205926_70207004","Gm26908",0
"chr14_70207661_70208605","Gm26908",0
"chr14_70241131_70241796","Ppp3cc",0
"chr14_70269145_70269366","Ppp3cc",0
"chr14_70272477_70272865","Ppp3cc",0
"chr14_70273103_70273682","Ppp3cc",0
"chr14_70283597_70284161","Ppp3cc",0
"chr14_70287334_70287604","Ppp3cc",0
"chr14_70288743_70290222","Ppp3cc",0
"chr14_70300348_70300655","Slc39a14",2813
"chr14_70302643_70303238","Slc39a14",230
"chr14_70308756_70310297","Slc39a14",0
"chr14_70324429_70324657","Slc39a14",0
"chr14_70333627_70333853","Slc39a14",0
"chr14_70336283_70336524","Slc39a14",0
"chr14_70340931_70341808","Slc39a14",0
"chr14_70344737_70345213","Slc39a14",0
"chr14_70350611_70351633","Slc39a14",0
"chr14_70380433_70380883","Piwil2",0
"chr14_70387432_70387957","Piwil2",0
"chr14_70404261_70404522","Piwil2",0
"chr14_70436262_70436525","Polr3d",2222
"chr14_70442726_70443972","Polr3d",0
"chr14_70445703_70445902","Polr3d",2231
"chr14_70457100_70458072","Phyhip",0
"chr14_70461098_70461504","Phyhip",0
"chr14_70468071_70468615","Phyhip",0
"chr14_70469781_70470503","Phyhip",948
"chr14_70473633_70474197","Bmp1",359
"chr14_70508255_70508979","Bmp1",0
"chr14_70515860_70516175","Bmp1",0
"chr14_70519356_70520821","Bmp1",0
"chr14_70523931_70524429","Sftpc",0
"chr14_70526969_70527202","Sftpc",2887
"chr14_70529668_70531667","Lgi3",0
"chr14_70537888_70539224","Lgi3",0
"chr14_70540757_70541221","Lgi3",2433
"chr14_70544902_70546525","Reep4",0
"chr14_70549265_70549613","Reep4",331
"chr14_70553683_70555577","Hr",0
"chr14_70563098_70563604","Hr",0
"chr14_70576877_70578716","Nudt18",0
"chr14_70581718_70581960","Nudt18",0
"chr14_70583748_70584632","Fam160b2",0
"chr14_70585516_70585924","Fam160b2",0
"chr14_70591926_70592360","Fam160b2",0
"chr14_70598891_70600156","Fam160b2",0
"chr14_70605193_70605639","Dmtn",0
"chr14_70609627_70609892","Dmtn",0
"chr14_70617658_70619085","Dmtn",0
"chr14_70622898_70623217","Dmtn",0
"chr14_70628786_70629724","Dmtn",0
"chr14_70635505_70636975","Fgf17",0
"chr14_70645242_70645833","Npm2",1468
"chr14_70646749_70647371","Npm2",0
"chr14_70658569_70660173","Xpo7",0
"chr14_70682195_70682488","Xpo7",0
"chr14_70737485_70737796","Xpo7",0
"chr14_70762228_70762604","Xpo7",0
"chr14_70765755_70767166","Xpo7",0
"chr14_70767348_70767756","Dok2",0
"chr14_70772787_70773349","Dok2",0
"chr14_70777869_70778365","Dok2",0
"chr14_70780743_70781494","Dok2",2247
"chr14_70884358_70884588","Gfra2",5541
"chr14_70889286_70890257","Gfra2",0
"chr14_70893778_70894450","Gfra2",0
"chr14_70905070_70905318","Gfra2",0
"chr14_70917219_70917714","Gfra2",0
"chr14_70938849_70939166","Gfra2",0
"chr14_70951171_70951902","Gfra2",0
"chr14_70953744_70954321","Gfra2",0
"chr14_70963705_70964017","Gfra2",0
"chr14_70964405_70965505","Gfra2",0
"chr14_70971463_70971728","Gfra2",0
"chr14_70980853_70981366","Gfra2",1014
"chr14_70989494_70989781","Gfra2",9655
"chr14_72531742_72532916","Fndc3a",5029
"chr14_72558748_72559136","Fndc3a",0
"chr14_72563921_72564439","Fndc3a",0
"chr14_72578012_72579100","Fndc3a",0
"chr14_72580396_72580670","Fndc3a",0
"chr14_72594030_72594394","Fndc3a",0
"chr14_72601461_72602338","Fndc3a",0
"chr14_72602552_72603351","Fndc3a",0
"chr14_72637896_72638518","Fndc3a",0
"chr14_72684683_72685136","Fndc3a",0
"chr14_72708772_72710731","Fndc3a",0
"chr14_73019642_73020231","Cysltr2",8896
"chr14_73048859_73049747","Cysltr2",0
"chr14_73057636_73058204","Cysltr2",8521
"chr14_73116875_73117354","Rcbtb2",5682
"chr14_73117501_73117847","Rcbtb2",5189
"chr14_73122359_73123274","Rcbtb2",0
"chr14_73130485_73130703","Rcbtb2",0
"chr14_73131879_73132204","Rcbtb2",0
"chr14_73142313_73143791","Rcbtb2",0
"chr14_73145663_73146244","Rcbtb2",0
"chr14_73172215_73172873","Rcbtb2",0
"chr14_73180346_73181002","Rcbtb2",0
"chr14_73201368_73201836","Rcbtb2",0
"chr14_73209269_73209559","Rb1",0
"chr14_73220478_73220818","Rb1",0
"chr14_73221170_73221454","Rb1",0
"chr14_73226298_73226721","Rb1",0
"chr14_73226905_73227333","Rb1",0
"chr14_73231332_73232021","Rb1",0
"chr14_73234667_73234929","Rb1",0
"chr14_73237586_73238770","Lpar6",0
"chr14_73243875_73244535","Rb1",0
"chr14_73253325_73254025","Rb1",0
"chr14_73255459_73255684","Rb1",0
"chr14_73258054_73258447","Rb1",0
"chr14_73262062_73262591","Rb1",0
"chr14_73274719_73274956","Rb1",0
"chr14_73281033_73281257","Rb1",0
"chr14_73303215_73303498","Rb1",0
"chr14_73312854_73313753","Rb1",0
"chr14_73323361_73323612","Rb1",0
"chr14_73324866_73326692","Rb1",0
"chr14_73332978_73333561","Rb1",7155
"chr14_73368976_73369237","Itm2b",0
"chr14_73371583_73371868","Itm2b",0
"chr14_73375722_73376198","Itm2b",0
"chr14_73382609_73383098","Itm2b",0
"chr14_73384373_73385600","Itm2b",0
"chr14_73388407_73389409","Itm2b",3135
"chr14_73501840_73502047","Med4",8001
"chr14_73507278_73508268","Med4",1780
"chr14_73509564_73510351","Med4",0
"chr14_73524223_73525381","Nudt15",0
"chr14_73552165_73553536","Sucla2",0
"chr14_73599725_73600003","Sucla2",3582
"chr14_74640881_74641093","Htr2a",0
"chr14_74643200_74643619","Htr2a",0
"chr14_74646024_74647014","Htr2a",0
"chr14_74679260_74679848","Htr2a",0
"chr14_74694562_74694770","Htr2a",0
"chr14_74696263_74697009","Htr2a",0
"chr14_74703304_74703832","Htr2a",0
"chr14_74709025_74709376","Htr2a",2165
"chr14_74713594_74713931","Htr2a",6734
"chr14_74731361_74732811","Esd",0
"chr14_74764042_74764508","Lrch1",0
"chr14_74792791_74793200","Lrch1",0
"chr14_74794852_74795708","Lrch1",0
"chr14_74813104_74814071","Lrch1",0
"chr14_74828153_74828414","Lrch1",0
"chr14_74831122_74831574","Lrch1",0
"chr14_74845605_74846229","Lrch1",0
"chr14_74848898_74849291","Lrch1",0
"chr14_74851744_74852180","Lrch1",0
"chr14_74852801_74853404","Lrch1",0
"chr14_74854588_74854855","Lrch1",0
"chr14_74864795_74866207","Lrch1",0
"chr14_74867466_74867721","Lrch1",0
"chr14_74871153_74871918","Lrch1",0
"chr14_74877244_74877559","Lrch1",0
"chr14_74880900_74881527","Lrch1",0
"chr14_74883230_74883671","Lrch1",0
"chr14_74884255_74884655","Lrch1",0
"chr14_74890173_74890946","Lrch1",0
"chr14_74898897_74899221","Lrch1",0
"chr14_74899653_74900375","Lrch1",0
"chr14_74902908_74903403","Lrch1",0
"chr14_74905217_74905681","Lrch1",0
"chr14_74910139_74910804","Lrch1",0
"chr14_74913288_74913637","Lrch1",0
"chr14_74918333_74918809","Lrch1",0
"chr14_74921966_74922173","Lrch1",0
"chr14_74922626_74923271","Lrch1",0
"chr14_74934297_74934677","Lrch1",0
"chr14_74945899_74948029","Lrch1",0
"chr14_74948676_74948907","Lrch1",798
"chr14_74952429_74953010","Lrch1",4551
"chr14_74956370_74957168","Lrch1",8492
"chr14_75010940_75011293","5031414D18Rik",4733
"chr14_75015606_75016675","5031414D18Rik",0
"chr14_75045003_75045616","5031414D18Rik",0
"chr14_75054133_75055224","5031414D18Rik",1600
"chr14_75060228_75060836","5031414D18Rik",7695
"chr14_75083616_75084110","Lrrc63",192
"chr14_75130366_75131310","Lcp1",0
"chr14_75135919_75136929","Lcp1",0
"chr14_75149828_75150080","Lcp1",0
"chr14_75154450_75154859","Lcp1",0
"chr14_75173046_75173830","Lcp1",0
"chr14_75176561_75176936","Lcp1",0
"chr14_75178325_75179271","Lcp1",0
"chr14_75185505_75186196","Lcp1",0
"chr14_75192796_75193088","Lcp1",0
"chr14_75197088_75197307","Lcp1",0
"chr14_75197720_75197998","Lcp1",0
"chr14_75214949_75215710","Lcp1",0
"chr14_75222038_75222831","Lcp1",0
"chr14_75229649_75230105","Lcp1",0
"chr14_75256404_75256816","Cpb2",0
"chr14_75283600_75284875","Zc3h13",0
"chr14_75337802_75338195","Zc3h13",0
"chr14_75350860_75351210","Zc3h13",6433
"chr14_75351427_75352052","Zc3h13",7000
"chr14_75352177_75352992","Zc3h13",7750
"chr14_75445265_75445985","Siah3",9996
"chr14_75455694_75457316","Siah3",0
"chr14_75526883_75527965","Siah3",741
"chr14_75644164_75644745","4930564B18Rik",0
"chr14_75646781_75647523","4930564B18Rik",0
"chr14_75648144_75648479","4930564B18Rik",0
"chr14_75651558_75651939","4930564B18Rik",0
"chr14_75652925_75653487","4930564B18Rik",0
"chr14_75657960_75658584","4930564B18Rik",0
"chr14_75700158_75700670","Cog3",1680
"chr14_75701016_75701248","Cog3",1102
"chr14_75702453_75702656","Cog3",0
"chr14_75721888_75722327","Cog3",0
"chr14_75727150_75727445","Cog3",0
"chr14_75748238_75748758","Cog3",0
"chr14_75753111_75753516","Cog3",0
"chr14_75753621_75754767","Cog3",0
"chr14_75761086_75761384","Slc25a30",614
"chr14_75767824_75768303","Slc25a30",0
"chr14_75770515_75770756","Slc25a30",0
"chr14_75771053_75771412","Slc25a30",0
"chr14_75786133_75787428","Slc25a30",0
"chr14_75792706_75793480","Slc25a30",5668
"chr14_75833968_75835398","Tpt1",9694
"chr14_75837546_75837803","Tpt1",7289
"chr14_75844343_75846009","Tpt1",0
"chr14_75892818_75894007","Gtf2f2",2929
"chr14_75898445_75898774","Gtf2f2",0
"chr14_75899247_75899913","Gtf2f2",0
"chr14_75911710_75913014","Gtf2f2",0
"chr14_75923188_75923640","Gtf2f2",0
"chr14_75925516_75925965","Gtf2f2",0
"chr14_75937874_75938101","Gtf2f2",0
"chr14_75942404_75942719","Gtf2f2",0
"chr14_75966023_75966345","Gtf2f2",0
"chr14_75995266_75995478","Gtf2f2",0
"chr14_75998016_75998728","Gtf2f2",0
"chr14_76009247_76009491","Gtf2f2",0
"chr14_76010095_76011122","Gtf2f2",0
"chr14_76077099_76077465","Gpalpp1",8766
"chr14_76110079_76111414","Nufip1",0
"chr14_76119042_76119288","Nufip1",0
"chr14_76121802_76122227","Nufip1",0
"chr14_76246927_76247401","Rps2-ps6",9573
"chr14_76413814_76416285","Tsc22d1",0
"chr14_76420949_76421342","Tsc22d1",0
"chr14_76432865_76433090","Tsc22d1",0
"chr14_76434723_76434946","Tsc22d1",0
"chr14_76442043_76442701","Tsc22d1",0
"chr14_76448551_76449324","Tsc22d1",0
"chr14_76460276_76460621","Tsc22d1",0
"chr14_76463511_76464050","Tsc22d1",0
"chr14_76465261_76465502","Tsc22d1",0
"chr14_76466943_76467179","Tsc22d1",0
"chr14_76473462_76473784","Tsc22d1",0
"chr14_76474294_76474493","Tsc22d1",0
"chr14_76479792_76480081","Tsc22d1",0
"chr14_76483760_76484026","Tsc22d1",0
"chr14_76485928_76486238","Tsc22d1",0
"chr14_76488112_76488991","Tsc22d1",0
"chr14_76495063_76495536","Tsc22d1",0
"chr14_76504024_76504690","Tsc22d1",0
"chr14_76505314_76506253","Tsc22d1",0
"chr14_76520211_76520971","4930444M15Rik",0
"chr14_76526426_76526742","4930444M15Rik",5570
"chr14_76528000_76529153","Serp2",3660
"chr14_76532645_76533911","Serp2",0
"chr14_76541636_76541879","Serp2",0
"chr14_76555791_76557097","Serp2",0
"chr14_76557832_76558561","Serp2",1144
"chr14_76566127_76566987","Serp2",9439
"chr14_76662639_76663297","1700108F19Rik",9665
"chr14_76664933_76665435","1700108F19Rik",7527
"chr14_76665745_76666323","1700108F19Rik",6639
"chr14_76670936_76671521","1700108F19Rik",1441
"chr14_76681421_76682347","1700108F19Rik",0
"chr14_76687111_76687436","1700108F19Rik",0
"chr14_76687868_76688466","1700108F19Rik",698
"chr14_76693476_76694278","1700108F19Rik",6306
"chr14_77016421_77017541","Lacc1",6658
"chr14_77032456_77032717","Lacc1",0
"chr14_77034096_77034447","Lacc1",0
"chr14_77035944_77037001","Ccdc122",0
"chr14_77037887_77038136","Ccdc122",0
"chr14_77053163_77053384","Ccdc122",0
"chr14_77065524_77066131","Ccdc122",0
"chr14_77083223_77083907","Ccdc122",0
"chr14_77111344_77111666","Ccdc122",0
"chr14_77112590_77113217","Ccdc122",332
"chr14_77113467_77114025","Ccdc122",1209
"chr14_77156216_77158011","Enox1",0
"chr14_77159497_77159783","Enox1",0
"chr14_77164446_77164655","Enox1",0
"chr14_77164781_77165641","Enox1",0
"chr14_77173880_77174981","Enox1",0
"chr14_77195257_77196207","Enox1",0
"chr14_77197149_77197468","Enox1",0
"chr14_77204224_77204605","Enox1",0
"chr14_77205170_77205410","Enox1",0
"chr14_77208366_77209063","Enox1",0
"chr14_77210824_77211198","Enox1",0
"chr14_77225040_77225692","Enox1",0
"chr14_77248620_77249770","Enox1",0
"chr14_77254999_77255198","Enox1",0
"chr14_77258057_77258355","Enox1",0
"chr14_77259813_77260289","Enox1",0
"chr14_77278894_77279517","Enox1",0
"chr14_77280721_77281451","Enox1",0
"chr14_77291548_77292036","Enox1",0
"chr14_77296882_77297402","Enox1",0
"chr14_77297979_77298677","Enox1",0
"chr14_77310402_77310707","Enox1",0
"chr14_77311255_77311796","Enox1",0
"chr14_77328309_77329142","Enox1",0
"chr14_77343703_77344302","Enox1",0
"chr14_77351966_77352316","Enox1",0
"chr14_77352771_77353103","Enox1",0
"chr14_77369846_77370087","Enox1",0
"chr14_77400688_77401487","Enox1",0
"chr14_77423150_77423645","Enox1",0
"chr14_77440878_77441100","Enox1",0
"chr14_77447862_77448434","Enox1",0
"chr14_77448565_77449295","Enox1",0
"chr14_77458014_77458555","Enox1",0
"chr14_77464692_77465175","Enox1",0
"chr14_77472400_77473233","Enox1",0
"chr14_77473471_77474410","Enox1",0
"chr14_77484899_77485422","Gm6994",0
"chr14_77504546_77505031","Gm6994",0
"chr14_77537433_77537902","Enox1",0
"chr14_77541981_77542447","Enox1",0
"chr14_77551768_77551988","Enox1",0
"chr14_77556826_77558322","Enox1",0
"chr14_77574262_77574907","Enox1",0
"chr14_77579820_77581143","Enox1",0
"chr14_77598931_77599820","Enox1",0
"chr14_77603083_77603880","Enox1",0
"chr14_77608176_77608879","Enox1",0
"chr14_77609793_77610037","Enox1",0
"chr14_77618260_77618921","Enox1",0
"chr14_77621882_77622382","Enox1",0
"chr14_77630029_77630907","Enox1",0
"chr14_77638023_77638296","Enox1",0
"chr14_77641513_77641748","Enox1",0
"chr14_77648262_77648819","Enox1",0
"chr14_77650962_77651787","Enox1",0
"chr14_77660367_77661217","Enox1",0
"chr14_77662133_77662544","Enox1",0
"chr14_77672022_77673527","Enox1",0
"chr14_77714558_77715514","Enox1",0
"chr14_77715812_77716327","Enox1",0
"chr14_77800819_77801601","Gm1587",1954
"chr14_77808560_77809840","Gm1587",9695
"chr14_77825040_77825421","Dnajc15",795
"chr14_77828810_77829103","Dnajc15",0
"chr14_77830437_77830643","Dnajc15",0
"chr14_77838994_77839232","Dnajc15",0
"chr14_77845277_77845678","Dnajc15",0
"chr14_77846203_77846830","Dnajc15",0
"chr14_77849840_77850262","Dnajc15",0
"chr14_77850401_77850944","Dnajc15",0
"chr14_77851494_77851782","Dnajc15",0
"chr14_77864193_77864428","Dnajc15",0
"chr14_77865008_77865962","Dnajc15",0
"chr14_77867204_77867801","Dnajc15",0
"chr14_77874235_77875248","Dnajc15",0
"chr14_77898941_77899244","Epsti1",4994
"chr14_77903612_77904775","Epsti1",0
"chr14_77905368_77905665","Epsti1",0
"chr14_77926790_77926997","Epsti1",0
"chr14_77931811_77933028","Epsti1",0
"chr14_77933156_77933572","Epsti1",0
"chr14_77948017_77948552","Epsti1",0
"chr14_77958392_77958643","Epsti1",0
"chr14_77993994_77994634","Epsti1",0
"chr14_78011198_78012678","Epsti1",8541
"chr14_78273651_78273874","Tnfsf11",3570
"chr14_78282050_78282707","Tnfsf11",0
"chr14_78287683_78288685","Tnfsf11",0
"chr14_78296748_78297853","Tnfsf11",0
"chr14_78306991_78307232","Tnfsf11",0
"chr14_78307432_78308190","Tnfsf11",0
"chr14_78482265_78483251","Akap11",8994
"chr14_78490410_78490670","Akap11",1575
"chr14_78492472_78493206","Akap11",0
"chr14_78502530_78503148","Akap11",0
"chr14_78525564_78526270","Akap11",0
"chr14_78526504_78526784","Akap11",0
"chr14_78532201_78532665","Akap11",0
"chr14_78536194_78537504","Akap11",0
"chr14_78583910_78584530","Dgkh",0
"chr14_78590417_78590645","Dgkh",0
"chr14_78613568_78613782","Dgkh",0
"chr14_78625802_78626234","Dgkh",0
"chr14_78627913_78628165","Dgkh",0
"chr14_78645663_78645993","Dgkh",0
"chr14_78649701_78651274","Dgkh",0
"chr14_78668323_78668661","Dgkh",0
"chr14_78670068_78670278","Dgkh",0
"chr14_78674565_78674907","Dgkh",0
"chr14_78677827_78679234","Dgkh",0
"chr14_78684005_78684453","Dgkh",0
"chr14_78687744_78687998","Dgkh",0
"chr14_78690828_78691540","Dgkh",0
"chr14_78691973_78692439","Dgkh",0
"chr14_78698910_78699566","Dgkh",0
"chr14_78700901_78701329","Dgkh",0
"chr14_78710615_78710966","Dgkh",0
"chr14_78712610_78712936","Dgkh",0
"chr14_78724395_78725574","Dgkh",0
"chr14_78731337_78733244","Dgkh",6247
"chr14_78848487_78849657","Vwa8",0
"chr14_78850052_78851084","Vwa8",0
"chr14_78877057_78877451","Vwa8",0
"chr14_78878220_78879040","Vwa8",0
"chr14_78880052_78880399","Vwa8",0
"chr14_78883750_78884528","Vwa8",0
"chr14_78885990_78887023","Vwa8",0
"chr14_78894530_78894754","Vwa8",0
"chr14_78900811_78901142","Vwa8",0
"chr14_78908736_78909012","Vwa8",0
"chr14_78935417_78936230","Vwa8",0
"chr14_78971033_78971273","Vwa8",0
"chr14_78972290_78972726","Vwa8",0
"chr14_78973651_78973936","Vwa8",0
"chr14_78974207_78974838","Vwa8",0
"chr14_79003625_79003866","Vwa8",0
"chr14_79018466_79018869","Vwa8",0
"chr14_79027033_79027989","Vwa8",0
"chr14_79034212_79034799","Vwa8",0
"chr14_79047170_79047457","Vwa8",0
"chr14_79052318_79053175","Vwa8",0
"chr14_79066252_79066628","Vwa8",0
"chr14_79068175_79068374","Vwa8",0
"chr14_79083506_79083740","Vwa8",0
"chr14_79089433_79089827","Vwa8",0
"chr14_79100344_79100890","Vwa8",0
"chr14_79106711_79107180","Vwa8",0
"chr14_79109125_79110408","Vwa8",0
"chr14_79114872_79115287","Vwa8",0
"chr14_79133705_79134248","Vwa8",0
"chr14_79134791_79135410","Vwa8",0
"chr14_79139926_79141227","Vwa8",0
"chr14_79156883_79158082","Vwa8",0
"chr14_79160503_79160718","Vwa8",0
"chr14_79181784_79182038","Vwa8",0
"chr14_79231529_79232178","Zfp957",0
"chr14_79248104_79249140","Zfp957",734
